konfiguracija_1,konfiguracija_2,macro_f1_1,macro_f1_2,razlika,p,p_holm,znacajno_p_holm_0.05
lower | CHAR_3-5 | MultinomialNB,lower+stem | TF | LinearSVM,0.626711,0.588850,0.037862,0.003906,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower+stem | IDF | LinearSVM,0.626711,0.584855,0.041856,0.005859,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower+lemma | IDF | LinearSVM (GridSearch),0.626711,0.583939,0.042772,0.009766,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower+lemma | TF | LinearSVM,0.626711,0.583702,0.043009,0.001953,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower+lemma | IDF | LinearSVM,0.626711,0.581114,0.045597,0.009766,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower | TF | LogisticRegression (GridSearch),0.626711,0.570856,0.055855,0.001953,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower | TF | LinearSVM,0.626711,0.548504,0.078208,0.001953,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower+lemma | TF | LogisticRegression,0.626711,0.521069,0.105642,0.001953,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower+stem | TF | LogisticRegression,0.626711,0.513118,0.113593,0.001953,1.000000,False
lower | CHAR_3-5 | MultinomialNB,lower | TF | LogisticRegression,0.626711,0.483663,0.143048,0.001953,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | TF | MultinomialNB,0.626501,0.626118,0.000383,0.769531,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TF_IDF | LogisticRegression (GridSearch),0.626501,0.626094,0.000408,0.845703,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | LOG_TF | LinearSVM (GridSearch),0.626501,0.625753,0.000748,0.695312,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | TF_IDF | MultinomialNB,0.626501,0.625606,0.000896,1.000000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | TF_IDF | MultinomialNB,0.626501,0.625599,0.000902,0.769531,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | TFIDF_1-3 | MultinomialNB,0.626501,0.625301,0.001200,0.625000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TFIDF_1-3 | LogisticRegression,0.626501,0.625110,0.001392,0.845703,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | BOW | LogisticRegression (GridSearch),0.626501,0.624807,0.001694,0.695312,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | LOG_TF | LogisticRegression (GridSearch),0.626501,0.624751,0.001750,1.000000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | IDF | LogisticRegression (GridSearch),0.626501,0.624537,0.001965,0.845703,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | IDF | MultinomialNB,0.626501,0.624383,0.002119,0.845703,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | BOW | MultinomialNB,0.626501,0.624367,0.002134,0.556641,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | TF | MultinomialNB,0.626501,0.623511,0.002991,0.921875,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | IDF | MultinomialNB,0.626501,0.623092,0.003409,0.769531,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | LOG_TF | LogisticRegression,0.626501,0.622902,0.003600,1.000000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TFIDF_1-3 | LinearSVM,0.626501,0.622809,0.003692,0.845703,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | CHAR_3-5 | MultinomialNB,0.626501,0.622784,0.003717,0.769531,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | IDF | LogisticRegression (GridSearch),0.626501,0.622428,0.004074,0.492188,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | BOW | LogisticRegression,0.626501,0.621944,0.004557,0.625000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TFIDF_1-3 | LinearSVM (GridSearch),0.626501,0.621595,0.004906,0.921875,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TFIDF_1-3 | LogisticRegression (GridSearch),0.626501,0.621420,0.005082,0.492188,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | BOW | LogisticRegression (GridSearch),0.626501,0.621392,0.005109,0.921875,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | BOW | LinearSVM (GridSearch),0.626501,0.620080,0.006421,0.375000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | LOG_TF | LinearSVM (GridSearch),0.626501,0.619755,0.006747,0.322266,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | IDF | LogisticRegression,0.626501,0.618513,0.007989,0.492188,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | BOW | LogisticRegression,0.626501,0.618060,0.008442,0.375000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | BOW | LinearSVM (GridSearch),0.626501,0.617697,0.008804,0.375000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | IDF | LogisticRegression (GridSearch),0.626501,0.616655,0.009847,0.232422,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | BOW | MultinomialNB,0.626501,0.616491,0.010010,0.322266,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | IDF | LogisticRegression,0.626501,0.616058,0.010444,0.083984,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TF | MultinomialNB,0.626501,0.615590,0.010911,0.232422,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | LOG_TF | MultinomialNB,0.626501,0.615083,0.011418,0.375000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TF_IDF | LogisticRegression,0.626501,0.613993,0.012508,0.375000,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TF | LinearSVM (GridSearch),0.626501,0.612709,0.013793,0.322266,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TF_IDF | MultinomialNB,0.626501,0.612415,0.014086,0.160156,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | IDF | LogisticRegression,0.626501,0.612369,0.014132,0.232422,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | BOW | LinearSVM,0.626501,0.609117,0.017384,0.064453,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | LOG_TF | LogisticRegression (GridSearch),0.626501,0.608969,0.017533,0.105469,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | LOG_TF | LogisticRegression,0.626501,0.608067,0.018434,0.037109,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | LOG_TF | LinearSVM,0.626501,0.607974,0.018527,0.037109,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | BOW | LogisticRegression (GridSearch),0.626501,0.607929,0.018572,0.105469,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | LOG_TF | LinearSVM (GridSearch),0.626501,0.607741,0.018761,0.105469,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | BOW | LogisticRegression,0.626501,0.607480,0.019021,0.105469,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | IDF | MultinomialNB,0.626501,0.607385,0.019117,0.048828,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | LOG_TF | LinearSVM,0.626501,0.606124,0.020377,0.083984,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | BOW | LinearSVM (GridSearch),0.626501,0.602642,0.023859,0.037109,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | TF | LogisticRegression (GridSearch),0.626501,0.602199,0.024302,0.019531,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | TF | LogisticRegression (GridSearch),0.626501,0.597412,0.029089,0.003906,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | BOW | LinearSVM,0.626501,0.595427,0.031075,0.003906,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | LOG_TF | LinearSVM,0.626501,0.593330,0.033172,0.019531,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | BOW | LinearSVM,0.626501,0.592255,0.034246,0.013672,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | IDF | LinearSVM,0.626501,0.592103,0.034399,0.048828,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | IDF | LinearSVM (GridSearch),0.626501,0.591765,0.034736,0.027344,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | IDF | LinearSVM (GridSearch),0.626501,0.588896,0.037606,0.003906,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | TF | LinearSVM,0.626501,0.588850,0.037652,0.001953,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | IDF | LinearSVM,0.626501,0.584855,0.041646,0.003906,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | IDF | LinearSVM (GridSearch),0.626501,0.583939,0.042562,0.003906,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | TF | LinearSVM,0.626501,0.583702,0.042799,0.001953,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | IDF | LinearSVM,0.626501,0.581114,0.045387,0.001953,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TF | LogisticRegression (GridSearch),0.626501,0.570856,0.055645,0.001953,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TF | LinearSVM,0.626501,0.548504,0.077998,0.001953,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+lemma | TF | LogisticRegression,0.626501,0.521069,0.105432,0.001953,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower+stem | TF | LogisticRegression,0.626501,0.513118,0.113383,0.001953,1.000000,False
lower+stem | LOG_TF | MultinomialNB,lower | TF | LogisticRegression,0.626501,0.483663,0.142838,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower | TF_IDF | LogisticRegression (GridSearch),0.626118,0.626094,0.000024,0.845703,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | LOG_TF | LinearSVM (GridSearch),0.626118,0.625753,0.000365,0.921875,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | TF_IDF | MultinomialNB,0.626118,0.625606,0.000512,1.000000,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | TF_IDF | MultinomialNB,0.626118,0.625599,0.000519,0.695312,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | TFIDF_1-3 | MultinomialNB,0.626118,0.625301,0.000816,0.845703,1.000000,False
lower+stem | TF | MultinomialNB,lower | TFIDF_1-3 | LogisticRegression,0.626118,0.625110,0.001008,1.000000,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | BOW | LogisticRegression (GridSearch),0.626118,0.624807,0.001310,0.769531,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | LOG_TF | LogisticRegression (GridSearch),0.626118,0.624751,0.001366,0.921875,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | IDF | LogisticRegression (GridSearch),0.626118,0.624537,0.001581,0.845703,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | IDF | MultinomialNB,0.626118,0.624383,0.001735,0.431641,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | BOW | MultinomialNB,0.626118,0.624367,0.001750,1.000000,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | TF | MultinomialNB,0.626118,0.623511,0.002607,0.695312,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | IDF | MultinomialNB,0.626118,0.623092,0.003026,1.000000,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | LOG_TF | LogisticRegression,0.626118,0.622902,0.003216,0.845703,1.000000,False
lower+stem | TF | MultinomialNB,lower | TFIDF_1-3 | LinearSVM,0.626118,0.622809,0.003308,0.845703,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | CHAR_3-5 | MultinomialNB,0.626118,0.622784,0.003333,0.769531,1.000000,False
lower+stem | TF | MultinomialNB,lower | IDF | LogisticRegression (GridSearch),0.626118,0.622428,0.003690,0.625000,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | BOW | LogisticRegression,0.626118,0.621944,0.004174,1.000000,1.000000,False
lower+stem | TF | MultinomialNB,lower | TFIDF_1-3 | LinearSVM (GridSearch),0.626118,0.621595,0.004522,0.921875,1.000000,False
lower+stem | TF | MultinomialNB,lower | TFIDF_1-3 | LogisticRegression (GridSearch),0.626118,0.621420,0.004698,0.845703,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | BOW | LogisticRegression (GridSearch),0.626118,0.621392,0.004726,0.845703,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | BOW | LinearSVM (GridSearch),0.626118,0.620080,0.006038,0.695312,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | LOG_TF | LinearSVM (GridSearch),0.626118,0.619755,0.006363,0.492188,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | IDF | LogisticRegression,0.626118,0.618513,0.007605,0.625000,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | BOW | LogisticRegression,0.626118,0.618060,0.008058,0.322266,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | BOW | LinearSVM (GridSearch),0.626118,0.617697,0.008421,0.275391,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | IDF | LogisticRegression (GridSearch),0.626118,0.616655,0.009463,0.322266,1.000000,False
lower+stem | TF | MultinomialNB,lower | BOW | MultinomialNB,0.626118,0.616491,0.009627,0.431641,1.000000,False
lower+stem | TF | MultinomialNB,lower | IDF | LogisticRegression,0.626118,0.616058,0.010060,0.083984,1.000000,False
lower+stem | TF | MultinomialNB,lower | TF | MultinomialNB,0.626118,0.615590,0.010528,0.275391,1.000000,False
lower+stem | TF | MultinomialNB,lower | LOG_TF | MultinomialNB,0.626118,0.615083,0.011035,0.431641,1.000000,False
lower+stem | TF | MultinomialNB,lower | TF_IDF | LogisticRegression,0.626118,0.613993,0.012124,0.232422,1.000000,False
lower+stem | TF | MultinomialNB,lower | TF | LinearSVM (GridSearch),0.626118,0.612709,0.013409,0.193359,1.000000,False
lower+stem | TF | MultinomialNB,lower | TF_IDF | MultinomialNB,0.626118,0.612415,0.013703,0.193359,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | IDF | LogisticRegression,0.626118,0.612369,0.013748,0.193359,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | BOW | LinearSVM,0.626118,0.609117,0.017001,0.105469,1.000000,False
lower+stem | TF | MultinomialNB,lower | LOG_TF | LogisticRegression (GridSearch),0.626118,0.608969,0.017149,0.130859,1.000000,False
lower+stem | TF | MultinomialNB,lower | LOG_TF | LogisticRegression,0.626118,0.608067,0.018051,0.193359,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | LOG_TF | LinearSVM,0.626118,0.607974,0.018144,0.083984,1.000000,False
lower+stem | TF | MultinomialNB,lower | BOW | LogisticRegression (GridSearch),0.626118,0.607929,0.018188,0.083984,1.000000,False
lower+stem | TF | MultinomialNB,lower | LOG_TF | LinearSVM (GridSearch),0.626118,0.607741,0.018377,0.083984,1.000000,False
lower+stem | TF | MultinomialNB,lower | BOW | LogisticRegression,0.626118,0.607480,0.018638,0.130859,1.000000,False
lower+stem | TF | MultinomialNB,lower | IDF | MultinomialNB,0.626118,0.607385,0.018733,0.037109,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | LOG_TF | LinearSVM,0.626118,0.606124,0.019994,0.048828,1.000000,False
lower+stem | TF | MultinomialNB,lower | BOW | LinearSVM (GridSearch),0.626118,0.602642,0.023476,0.037109,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | TF | LogisticRegression (GridSearch),0.626118,0.602199,0.023919,0.009766,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | TF | LogisticRegression (GridSearch),0.626118,0.597412,0.028706,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | BOW | LinearSVM,0.626118,0.595427,0.030691,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower | LOG_TF | LinearSVM,0.626118,0.593330,0.032788,0.005859,1.000000,False
lower+stem | TF | MultinomialNB,lower | BOW | LinearSVM,0.626118,0.592255,0.033862,0.009766,1.000000,False
lower+stem | TF | MultinomialNB,lower | IDF | LinearSVM,0.626118,0.592103,0.034015,0.027344,1.000000,False
lower+stem | TF | MultinomialNB,lower | IDF | LinearSVM (GridSearch),0.626118,0.591765,0.034353,0.009766,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | IDF | LinearSVM (GridSearch),0.626118,0.588896,0.037222,0.003906,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | TF | LinearSVM,0.626118,0.588850,0.037268,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | IDF | LinearSVM,0.626118,0.584855,0.041263,0.003906,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | IDF | LinearSVM (GridSearch),0.626118,0.583939,0.042179,0.003906,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | TF | LinearSVM,0.626118,0.583702,0.042416,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | IDF | LinearSVM,0.626118,0.581114,0.045003,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower | TF | LogisticRegression (GridSearch),0.626118,0.570856,0.055262,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower | TF | LinearSVM,0.626118,0.548504,0.077614,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower+lemma | TF | LogisticRegression,0.626118,0.521069,0.105049,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower+stem | TF | LogisticRegression,0.626118,0.513118,0.113000,0.001953,1.000000,False
lower+stem | TF | MultinomialNB,lower | TF | LogisticRegression,0.626118,0.483663,0.142455,0.001953,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+stem | LOG_TF | LinearSVM (GridSearch),0.626094,0.625753,0.000341,1.000000,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+stem | TF_IDF | MultinomialNB,0.626094,0.625606,0.000488,1.000000,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+lemma | TF_IDF | MultinomialNB,0.626094,0.625599,0.000495,0.769531,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+stem | TFIDF_1-3 | MultinomialNB,0.626094,0.625301,0.000792,0.625000,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LogisticRegression,0.626094,0.625110,0.000984,0.769531,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+stem | BOW | LogisticRegression (GridSearch),0.626094,0.624807,0.001286,0.845703,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LogisticRegression (GridSearch),0.626094,0.624751,0.001342,0.769531,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+stem | IDF | LogisticRegression (GridSearch),0.626094,0.624537,0.001557,0.695312,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+lemma | IDF | MultinomialNB,0.626094,0.624383,0.001711,0.921875,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+stem | BOW | MultinomialNB,0.626094,0.624367,0.001726,1.000000,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+lemma | TF | MultinomialNB,0.626094,0.623511,0.002583,1.000000,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+stem | IDF | MultinomialNB,0.626094,0.623092,0.003002,0.921875,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LogisticRegression,0.626094,0.622902,0.003192,0.695312,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LinearSVM,0.626094,0.622809,0.003284,0.845703,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+lemma | CHAR_3-5 | MultinomialNB,0.626094,0.622784,0.003309,1.000000,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower | IDF | LogisticRegression (GridSearch),0.626094,0.622428,0.003666,0.375000,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower+lemma | BOW | LogisticRegression,0.626094,0.621944,0.004150,0.375000,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LinearSVM (GridSearch),0.626094,0.621595,0.004498,0.492188,1.000000,False
lower | TF_IDF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LogisticRegression (GridSearch),0.626094,0.621420,0.004674,0.556641,1.000000,False
